customer_id,recency_days,frequency,monetary,avg_order_value,tenure_days,return_rate,churned
13595,516,3,784.48,5.485874125874126,129,0.0,1
13596,5,2,664.11,4.548698630136986,7,0.0,0
13597,399,2,396.71,23.335882352941177,2,0.10526315789473684,1
13598,46,5,761.96,8.28217391304348,604,0.010752688172043012,0
13599,0,33,9811.04,25.028163265306123,737,0.07547169811320754,0
13600,311,2,518.42,12.644390243902437,321,0.0,1
13601,44,4,1159.99,6.270216216216216,501,0.0,0
13602,64,4,1025.17,17.67534482758621,495,0.0,0
13603,25,1,164.34,6.086666666666667,0,0.0,0
13604,658,1,717.62,34.172380952380955,0,0.08695652173913043,1
13605,386,2,522.67,9.861698113207547,184,0.0,1
13606,28,3,276.75,6.91875,282,0.0,0
13607,39,2,1075.81,8.89099173553719,362,0.00819672131147541,0
13608,540,1,232.05,6.825,0,0.0,1
13609,592,1,167.35,23.907142857142855,0,0.0,1
13610,11,14,2103.71,5.272456140350878,691,0.007462686567164179,0
13611,88,10,3297.93,14.592610619469026,647,0.030042918454935622,0
13612,632,1,818.29,16.3658,0,0.038461538461538464,1
13613,452,5,1039.85,17.624576271186438,207,0.0,1
13614,23,6,2332.74,8.836136363636363,527,0.0,0
13615,318,8,6272.53,17.091362397820163,361,0.023936170212765957,1
13616,567,2,283.85,8.110000000000001,122,0.0,1
13617,39,8,1278.75,11.950934579439252,454,0.009259259259259259,0
13618,173,1,177.34,13.641538461538461,0,0.0,1
13619,544,2,224.94,4.998666666666667,129,0.0,1
13620,527,1,112.34,22.468,0,0.0,1
13621,116,1,213.85,11.255263157894737,0,0.0,1
13622,695,1,658.95,20.5921875,0,0.058823529411764705,1
13623,30,10,2533.06,8.919225352112676,706,0.03728813559322034,0
13624,387,1,462.08,21.003636363636364,0,0.08333333333333333,1
13625,596,1,301.26,14.345714285714285,0,0.0,1
13626,252,2,707.04,16.069090909090907,126,0.043478260869565216,1
13627,58,7,2245.9,17.410077519379847,581,0.022727272727272728,0
13628,675,1,310.14,19.38375,0,0.0,1
13629,22,19,13370.86,153.6880459770115,642,0.0,0
13630,4,7,2031.78,28.61661971830986,280,0.1125,0
13631,99,11,3070.42,279.1290909090909,167,0.08333333333333333,1
13632,24,8,3645.81,16.571863636363638,586,0.013452914798206279,0
13634,32,16,5033.77,11.286479820627804,664,0.05907172995780591,0
13635,67,4,2999.16,18.513333333333332,671,0.029940119760479042,0
13636,36,5,949.12,15.065396825396826,248,0.015625,0
13637,51,3,804.3,8.124242424242423,174,0.0,0
13638,15,1,122.64,15.33,0,0.0,0
13639,73,2,1346.27,22.81813559322034,362,0.0,0
13640,610,1,405.0,101.25,0,0.0,1
13641,640,5,1016.47,23.10159090909091,93,0.12,1
13642,215,4,472.2,4.497142857142857,217,0.009433962264150943,1
13643,30,10,2156.77,21.144803921568627,700,0.04672897196261682,0
13644,15,4,2624.26,17.974383561643837,89,0.013513513513513514,0
13645,119,1,252.1,50.42,0,0.0,1
13646,399,2,326.25,5.625,0,0.01694915254237288,1
13647,9,8,3041.68,21.882589928057552,593,0.007142857142857143,0
13648,399,8,1764.02,16.641698113207546,337,0.061946902654867256,1
13649,256,6,1453.68,13.46,270,0.0,1
13650,16,10,3288.0,19.11627906976744,666,0.06521739130434782,0
13651,34,3,226.85,16.20357142857143,346,0.06666666666666667,0
13652,45,5,2262.05,16.04290780141844,606,0.0,0
13653,487,1,152.2,16.91111111111111,0,0.0,1
13654,42,11,6308.0,19.173252279635257,694,0.0,0
13655,113,6,2280.5099999999998,19.163949579831932,477,0.032520325203252036,1
13656,164,4,1078.85,12.400574712643676,430,0.03333333333333333,1
13657,10,2,382.14,23.88375,190,0.0,0
13658,9,9,6025.5,25.424050632911392,662,0.0326530612244898,0
13659,205,12,4884.68,17.827299270072995,455,0.04861111111111111,1
13660,399,1,306.64,7.6659999999999995,0,0.024390243902439025,1
13661,602,1,325.24,19.131764705882354,0,0.0,1
13662,85,11,2233.61,16.423602941176473,572,0.07482993197278912,0
13663,178,5,2047.51,20.681919191919192,467,0.019801980198019802,1
13665,385,3,1711.66,16.147735849056605,117,0.0,1
13666,59,5,127.9,6.731578947368422,675,0.0,0
13667,148,1,299.05,3.603012048192771,0,0.0,1
13668,2,35,12948.48,17.127619047619046,725,0.05263157894736842,0
13669,50,3,413.55,29.539285714285715,356,0.0,0
13670,74,1,349.7,13.988,0,0.0,0
13671,394,1,172.6,2.696875,0,0.0,1
13672,300,3,419.92,23.32888888888889,429,0.35714285714285715,1
13673,18,2,387.44,6.457333333333334,13,0.0,0
13674,432,1,240.68,17.19142857142857,0,0.125,1
13675,150,2,486.82,19.4728,133,0.0,1
13676,538,2,243.9,18.76153846153846,80,0.13333333333333333,1
13677,404,2,551.24,5.200377358490566,115,0.0,1
13678,151,1,232.6,14.5375,0,0.0,1
13679,493,3,281.26,5.6251999999999995,241,0.0,1
13680,0,12,11419.67,17.67750773993808,733,0.031484257871064465,0
13681,17,4,827.83,14.523333333333333,137,0.0,0
13682,186,1,59.5,19.833333333333332,0,0.0,1
13683,457,1,258.6,25.860000000000003,0,0.0,1
13684,285,4,594.88,5.508148148148148,335,0.03571428571428571,1
13685,2,7,3119.44,79.98564102564103,57,0.0,0
13686,182,3,409.04,12.030588235294118,218,0.0,1
13687,437,1,11880.84,264.01866666666666,0,0.0,1
13688,634,1,375.5,75.1,0,0.0,1
13689,62,2,1259.5,139.94444444444446,381,0.0,0
13690,58,1,172.25,19.13888888888889,0,0.0,0
13691,395,1,212.78,3.9403703703703705,0,0.0,1
13692,24,5,3114.4,32.44166666666667,395,0.030303030303030304,0
13693,373,9,2011.82,18.97943396226415,358,0.05357142857142857,1
13694,3,143,195640.69,128.7957142857143,731,0.020631850419084462,0
13695,30,16,2770.73,28.861770833333335,546,0.0,0
13696,421,3,2020.4,84.18333333333334,244,0.04,1
13697,38,1,151.3,12.608333333333334,0,0.0,0
13698,596,2,451.73,11.887631578947369,85,0.0,1
13699,154,2,764.15,20.6527027027027,395,0.075,1
13700,25,13,2596.97,10.820708333333332,644,0.01639344262295082,0
13701,446,1,161.0,17.88888888888889,0,0.1,1
13702,445,1,135.18,27.036,0,0.0,1
13703,317,2,425.56,11.501621621621622,96,0.4931506849315068,1
13704,4,9,2308.06,17.224328358208954,83,0.007407407407407408,0
13705,7,7,1717.19,23.205270270270272,616,0.0,0
13706,302,2,631.17,16.609736842105264,324,0.0,1
13707,266,5,3365.86,21.715225806451613,269,0.0,1
13708,270,1,285.33,5.823061224489796,0,0.0,1
13709,3,18,7571.35,18.602825552825554,693,0.023980815347721823,0
13710,31,3,509.52,33.967999999999996,580,0.0,0
13711,218,9,1792.26,19.48108695652174,505,0.10679611650485436,1
13712,246,2,766.42,23.224848484848483,364,0.0,1
13713,407,3,740.76,9.2595,174,0.0,1
13714,464,1,161.35,5.378333333333333,0,0.0,1
13715,280,17,8153.04,15.92390625,357,0.011583011583011582,1
13716,268,1,138.28,6.584761904761905,0,0.0,1
13717,31,8,1763.3,14.220161290322581,453,0.023622047244094488,0
13718,245,2,306.55,25.545833333333334,49,0.0,1
13719,14,11,2783.08,11.222096774193549,556,0.0,0
13720,116,4,799.9,18.60232558139535,138,0.0,1
13721,35,2,741.54,17.655714285714286,358,0.0,0
13722,131,10,5635.41,29.816984126984128,514,0.005263157894736842,1
13723,216,6,1194.08,20.58758620689655,394,0.0,1
13724,636,1,213.01,5.071666666666666,0,0.0,1
13725,49,8,1980.56,19.043846153846154,258,0.11864406779661017,0
13726,38,2,1079.66,25.70619047619048,61,0.0,0
13727,28,8,1074.15,12.941566265060242,701,0.011904761904761904,0
13728,36,16,2855.17,17.409573170731708,693,0.0,0
13729,435,3,724.73,18.582820512820515,248,0.11363636363636363,1
13730,135,2,752.6,17.50232558139535,25,0.0,1
13731,218,2,610.59,16.068157894736842,27,0.0,1
13732,27,1,491.86,14.904848484848486,0,0.0,0
13733,410,2,487.03,16.79413793103448,324,0.03333333333333333,1
13734,508,4,6695.69,247.9885185185185,94,0.06896551724137931,1
13735,24,13,9762.77,15.089289026275116,701,0.040059347181008904,0
13736,4,7,2752.47,4.968357400722021,728,0.019469026548672566,0
13737,199,1,339.6,11.32,0,0.0,1
13738,395,1,434.78000000000003,4.885168539325843,0,0.0,1
13739,17,2,292.2,48.699999999999996,509,0.0,0
13740,240,5,1582.77,16.837978723404255,496,0.0,1
13741,71,3,668.43,19.659705882352938,145,0.02857142857142857,0
13742,16,12,3107.87,9.92929712460064,303,0.006349206349206349,0
13743,2,7,1341.6,32.72195121951219,256,0.023809523809523808,0
13744,94,2,1080.52,17.15111111111111,197,0.0,1
13745,161,2,777.36,13.881428571428572,383,0.05084745762711865,1
13746,413,1,176.69,19.63222222222222,0,0.0,1
13747,373,2,169.8,33.96,51,0.0,1
13748,95,9,2064.35,35.592241379310344,642,0.0,1
13750,53,11,3602.18,48.029066666666665,563,0.025974025974025976,0
13751,287,1,296.25,32.916666666666664,0,0.0,1
13752,123,7,1579.83,16.806702127659573,403,0.0,1
13753,287,4,2094.57,26.182125000000003,449,0.0,1
13754,151,3,447.05,21.288095238095238,285,0.0,1
13755,3,9,2108.06,6.567165109034268,59,0.003105590062111801,0
13756,1,23,8655.95,25.236005830903792,722,0.005797101449275362,0
13757,674,1,195.55,24.44375,0,0.0,1
13758,11,15,8698.13,30.51975438596491,727,0.020618556701030927,0
13759,32,2,659.41,26.3764,37,0.0,0
13760,53,5,1363.6399999999999,11.459159663865545,539,0.008333333333333333,0
13761,49,6,1952.17,16.001393442622952,606,0.0,0
13762,218,5,2472.48,70.64228571428572,479,0.16666666666666666,1
13763,62,3,5217.44,104.3488,371,0.05660377358490566,0
13764,70,6,2919.62,7.890864864864865,571,0.0,0
13765,652,1,352.82,20.754117647058823,0,0.0,1
13766,494,1,190.35,11.197058823529412,0,0.0,1
13767,1,73,33903.57,44.37640052356021,736,0.05562422744128554,0
13768,726,2,875.97,26.544545454545457,4,0.23255813953488372,1
13769,1,20,5478.12,19.920436363636362,721,0.041811846689895474,0
13770,421,4,785.37,16.361875,308,0.0,1
13771,63,9,5728.82,26.522314814814813,588,0.004608294930875576,0
13772,33,8,3100.02,5.467407407407407,620,0.0035149384885764497,0
13773,396,2,301.54,15.870526315789474,263,0.0,1
13774,81,1,345.0,15.681818181818182,0,0.0,0
13775,590,1,1049.66,16.661269841269842,0,0.0,1
13776,427,2,623.98,311.99,0,0.75,1
13777,0,61,49638.26,139.4333146067416,737,0.10552763819095477,0
13778,102,4,1124.49,25.55659090909091,462,0.022222222222222223,1
13779,515,1,161.13,5.967777777777777,0,0.0,1
13780,6,3,732.0699999999999,7.470102040816326,399,0.0,0
13781,250,3,778.83,13.663684210526316,470,0.017241379310344827,1
13782,12,13,1786.08,7.50453781512605,720,0.0041841004184100415,0
13783,487,4,1542.09,154.209,185,0.0,1
13784,9,14,2910.23,67.67976744186046,440,0.044444444444444446,0
13785,428,4,542.49,18.083000000000002,31,0.0,1
13786,366,6,3127.99,26.965431034482755,368,0.01694915254237288,1
13787,75,6,1222.5,14.215116279069768,619,0.0851063829787234,0
13788,504,1,3.75,3.75,0,0.0,1
13789,387,1,239.46,13.303333333333335,0,0.0,1
13790,3,1,348.8,7.751111111111111,0,0.0,0
13791,127,2,1516.0,137.8181818181818,40,0.35294117647058826,1
13792,65,3,383.95,16.693478260869565,356,0.0,0
13793,646,1,96.0,13.714285714285714,0,0.0,1
13794,546,1,126.03,14.003333333333334,0,0.0,1
13795,387,4,836.3,28.837931034482757,249,0.0,1
13796,498,1,289.7,13.168181818181818,0,0.0,1
13797,436,3,1179.45,15.121153846153847,210,0.025,1
13798,0,110,75428.87,104.61701803051317,729,0.20942982456140352,0
13799,116,9,2803.57,26.448773584905663,527,0.08620689655172414,1
13800,309,3,1679.56,23.00767123287671,427,0.0,1
13801,66,1,324.8,14.121739130434783,0,0.0,0
13802,138,19,26259.11,58.61408482142857,523,0.019693654266958426,1
13803,254,3,1338.91,17.16551282051282,363,0.012658227848101266,1
13804,30,9,3161.12,18.928862275449102,406,0.0,0
13805,51,2,924.5999999999999,71.12307692307692,76,0.0,0
13806,63,1,256.38,25.637999999999998,0,0.0,0
13807,366,3,422.2,16.887999999999998,368,0.07407407407407407,1
13808,5,5,1747.66,22.995526315789476,91,0.0,0
13809,304,3,679.6999999999999,27.188,155,0.0,1
13810,28,3,1499.01,42.828857142857146,27,0.027777777777777776,0
13811,183,3,814.5,62.65384615384615,55,0.07142857142857142,1
13812,41,3,539.0,14.972222222222221,63,0.0,0
13813,39,8,2765.47,19.33895104895105,694,0.06535947712418301,0
13814,91,3,2257.32,28.573670886075952,434,0.024691358024691357,1
13815,21,8,7475.74,20.999269662921346,643,0.013850415512465374,0
13816,23,2,571.67,20.416785714285712,40,0.15151515151515152,0
13817,28,2,382.98,15.957500000000001,322,0.0,0
13818,429,1,61.28,12.256,0,0.0,1
13819,301,6,2642.35,26.161881188118812,436,0.028846153846153848,1
13820,417,3,652.75,7.334269662921348,262,0.03260869565217391,1
13821,144,6,1379.08,6.760196078431372,559,0.004878048780487805,1
13822,5,2,632.0,6.583333333333333,34,0.0,0
13823,18,7,3403.45,20.88006134969325,705,0.018072289156626505,0
13824,32,12,3314.76,33.147600000000004,604,0.038461538461538464,0
13825,621,2,255.59,6.38975,108,0.0,1
13826,175,1,189.5,18.95,0,0.16666666666666666,1
13827,57,3,409.8,4.4543478260869565,85,0.0,0
13828,21,1,209.49,13.966000000000001,0,0.0,0
13829,420,1,102.0,102.0,0,0.5,1
13830,581,1,156.85,14.259090909090908,0,0.15384615384615385,1
13831,15,18,6585.54,36.184285714285714,713,0.021505376344086023,0
13832,18,2,609.89,11.088909090909091,403,0.017857142857142856,0
13833,158,2,700.41,15.91840909090909,244,0.0,1
13834,576,2,324.19,20.261875,92,0.23809523809523808,1
13835,24,7,1095.27,15.426338028169013,620,0.0273972602739726,0
13836,398,2,620.37,20.011935483870968,15,0.06060606060606061,1
13837,211,2,266.59,14.810555555555554,105,0.0,1
13838,5,10,1690.07,4.193722084367246,573,0.0,0
13839,485,1,139.95000000000002,19.992857142857144,0,0.0,1
13840,415,1,651.4,16.285,0,0.0,1
13841,252,1,85.0,85.0,0,0.0,1
13842,58,18,5319.34,15.878626865671642,602,0.008875739644970414,0
13843,380,1,319.75,17.76388888888889,0,0.0,1
13844,10,1,361.62,18.081,0,0.0,0
13845,64,1,312.98,34.775555555555556,0,0.0,0
13846,24,4,1307.79,16.145555555555553,375,0.03571428571428571,0
13847,719,1,310.72,16.353684210526318,0,0.0,1
13848,91,8,3015.0,301.5,637,0.0,1
13849,51,5,3469.3,15.769545454545455,572,0.004524886877828055,0
13850,128,1,1595.48,17.155698924731183,0,0.010638297872340425,1
13851,95,8,4606.46,32.903285714285715,584,0.0070921985815602835,1
13852,610,1,187.35,17.03181818181818,0,0.15384615384615385,1
13853,56,1,1090.1399999999999,47.39739130434782,0,0.041666666666666664,0
13854,8,39,11944.56,67.10426966292134,691,0.03260869565217391,0
13855,500,4,1310.34,17.94986301369863,230,0.05194805194805195,1
13856,168,11,1142.03,21.148703703703703,450,0.12903225806451613,1
13857,392,6,1001.01,7.820390625,177,0.007751937984496124,1
13858,56,1,216.17000000000002,19.651818181818182,0,0.0,0
13859,325,2,515.86,14.329444444444444,203,0.0,1
13860,0,5,1245.9,16.39342105263158,85,0.012987012987012988,0
13861,428,2,273.26,13.012380952380951,101,0.08695652173913043,1
13862,17,9,2556.09,15.9755625,371,0.018404907975460124,0
13863,247,4,1239.55,17.707857142857144,345,0.05405405405405406,1
13864,386,1,662.4,662.4,0,0.0,1
13865,57,4,501.56,16.718666666666667,231,0.0,0
13866,73,1,145.67,20.81,0,0.0,0
13867,30,3,1005.09,16.7515,186,0.0,0
13868,6,2,3192.54,96.74363636363637,31,0.0,0
13869,122,10,7996.87,9.542804295942721,567,0.0,1
13870,1,15,5712.08,23.701576763485477,667,0.0163265306122449,0
13871,22,17,7885.85,19.616542288557216,696,0.017114914425427872,0
13872,526,3,919.57,16.13280701754386,198,0.06557377049180328,1
13873,119,8,1038.92,17.315333333333335,526,0.01639344262295082,1
13874,357,7,2049.15,29.697826086956525,314,0.0547945205479452,1
13875,53,14,4814.37,17.831,668,0.0,0
13876,63,1,122.7,17.52857142857143,0,0.0,0
13877,85,3,449.68,19.551304347826086,603,0.08,0
13878,54,4,2416.9,23.695098039215686,549,0.0,0
13879,645,1,395.5,15.82,0,0.0,1
13880,20,17,4293.86,19.254977578475334,540,0.0,0
13881,3,43,45179.1,98.8601750547046,641,0.021413276231263382,0
13882,2,5,1191.13,18.325076923076924,61,0.015151515151515152,0
13883,10,15,6560.0199999999995,20.759556962025314,720,0.05952380952380952,0
13884,6,10,1825.03,10.027637362637362,462,0.021505376344086023,0
13885,188,2,506.8,18.1,11,0.0,1
13886,70,1,243.56,15.2225,0,0.0,0
13887,203,1,349.55,18.397368421052633,0,0.0,1
13888,119,7,2001.59,11.705204678362573,455,0.0,1
13889,92,6,1991.23,23.990722891566264,593,0.07777777777777778,1
13890,0,14,2927.38,16.921271676300577,732,0.0546448087431694,0
13891,377,3,859.21,8.678888888888888,203,0.0,1
13892,26,6,1267.65,35.212500000000006,549,0.0,0
13893,297,1,821.1,39.1,0,0.0,1
13894,23,3,564.62,20.911851851851853,286,0.1,0
13895,27,6,4008.52,21.551182795698924,708,0.010638297872340425,0
13896,625,1,388.55,18.502380952380953,0,0.0,1
13897,49,3,1160.72,19.67322033898305,627,0.0,0
13898,325,2,686.4,14.921739130434782,85,0.0,1
13899,15,2,388.52,20.448421052631577,258,0.0,0
13900,182,6,1610.59,16.95357894736842,441,0.010416666666666666,1
13901,71,15,5676.34,18.310774193548387,631,0.025157232704402517,0
13902,631,5,34095.26,541.1946031746032,92,0.05970149253731343,1
13903,399,1,165.45000000000002,16.545,0,0.0,1
13904,36,2,332.64,12.793846153846154,257,0.0,0
13905,732,1,312.65,26.054166666666664,0,0.2,1
13906,408,1,42.0,42.0,0,0.0,1
13907,691,1,136.79999999999998,34.199999999999996,0,0.0,1
13908,79,4,2369.55,19.42254098360656,196,0.031746031746031744,0
13909,422,2,282.85,7.44342105263158,98,0.0,1
13911,56,20,4234.99,17.7940756302521,590,0.01652892561983471,0
13912,423,1,124.95,17.85,0,0.0,1
13913,506,1,42.22,14.073333333333332,0,0.0,1
13914,11,2,626.45,18.983333333333334,24,0.029411764705882353,0
13915,393,1,70.8,35.4,0,0.5,1
13916,463,4,1275.81,17.240675675675675,211,0.013333333333333334,1
13917,49,2,272.04,15.113333333333335,141,0.0,0
13918,49,2,1212.84,40.428,203,0.0,0
13919,58,4,1360.68,17.67116883116883,481,0.06097560975609756,0
13920,431,4,1774.68,20.635813953488373,130,0.022727272727272728,1
13921,401,4,730.7,16.606818181818184,319,0.022222222222222223,1
13922,351,3,865.2,28.84,115,0.09090909090909091,1
13923,53,1,351.13,17.5565,0,0.0,0
13924,1,6,1838.85,15.716666666666665,70,0.145985401459854,0
13925,92,4,678.25,16.54268292682927,42,0.08888888888888889,1
13926,22,1,223.85,20.349999999999998,0,0.0,0
13927,74,2,708.26,17.274634146341462,362,0.06818181818181818,0
13928,10,4,464.57,17.206296296296298,122,0.0,0
13929,168,11,3494.1,61.3,525,0.05,1
13930,57,2,337.34,19.843529411764706,78,0.0,0
13931,95,11,5257.38,19.399926199261994,640,0.003676470588235294,1
13932,294,1,307.4,19.2125,0,0.0,1
13933,108,2,608.79,26.469130434782606,39,0.0,1
13934,263,1,922.1,29.74516129032258,0,0.0,1
13935,596,3,6116.92,76.4615,55,0.0,1
13936,179,3,939.66,15.9264406779661,234,0.016666666666666666,1
13937,168,2,880.13,16.298703703703705,233,0.01818181818181818,1
13938,34,1,71.66,10.237142857142857,0,0.0,0
13939,22,7,1560.96,14.190545454545456,589,0.02654867256637168,0
13940,16,4,839.14,17.12530612244898,126,0.0,0
13941,21,15,10027.18,106.67212765957447,701,0.020833333333333332,0
13942,534,1,320.0,320.0,0,0.0,1
13943,577,1,246.54,16.436,0,0.0,1
13944,652,1,200.43,5.726571428571429,0,0.0,1
13945,394,2,854.15,16.748039215686273,85,0.0,1
13946,78,6,1876.23,33.504107142857144,656,0.017543859649122806,0
13947,64,1,90.6,18.119999999999997,0,0.0,0
13948,360,4,548.76,22.865,374,0.04,1
13949,2,6,2427.3199999999997,15.170749999999998,91,0.0,0
13950,10,4,745.06,21.28742857142857,235,0.027777777777777776,0
13951,175,3,674.45,17.293589743589745,118,0.0,1
13952,217,14,12823.52,31.353349633251835,505,0.009685230024213076,1
13953,6,12,6640.68,265.6272,721,0.0,0
13954,1,2,439.92,17.5968,69,0.16666666666666666,0
13955,153,3,544.0699999999999,6.400823529411764,220,0.0,1
13956,4,5,1019.27,6.933809523809524,266,0.0,0
13957,417,3,458.25,16.97222222222222,240,0.0,1
13958,379,8,4709.23,20.745506607929514,354,0.07346938775510205,1
13959,78,6,1064.77,6.781974522292994,431,0.0,0
13960,20,2,230.22,19.185,50,0.0,0
13961,391,1,538.4,28.336842105263155,0,0.09523809523809523,1
13962,21,3,362.8,15.773913043478261,413,0.0,0
13963,307,17,2860.57,17.33678787878788,288,0.023668639053254437,1
13964,386,2,438.9,18.287499999999998,43,0.04,1
13965,476,3,996.61,41.525416666666665,226,0.14285714285714285,1
13966,434,1,384.26,18.298095238095236,0,0.0,1
13967,145,2,166.3,27.71666666666667,250,0.0,1
13968,422,1,123.66,15.4575,0,0.0,1
13969,6,35,12973.46,12.193101503759397,617,0.008387698042870456,0
13970,385,2,846.55,65.11923076923077,51,0.0,1
13971,18,14,4667.57,18.30419607843137,664,0.03773584905660377,0
13972,70,2,190.25,12.683333333333334,131,0.0,0
13973,286,1,264.7,24.063636363636363,0,0.0,1
13974,48,2,677.72,15.76093023255814,532,0.044444444444444446,0
13975,30,12,5256.4,7.132157394843961,644,0.004054054054054054,0
13976,206,4,1192.3600000000001,21.29214285714286,461,0.0,1
13977,410,1,519.81,39.98538461538461,0,0.0,1
13978,14,2,196.79,13.119333333333334,30,0.0,0
13979,72,7,3379.93,8.60033078880407,663,0.015037593984962405,0
13980,59,5,768.8199999999999,12.203492063492062,595,0.05970149253731343,0
13981,415,1,331.14,15.05181818181818,0,0.043478260869565216,1
13982,38,9,3954.29,17.57462222222222,649,0.05063291139240506,0
13983,29,21,6753.89,20.781200000000002,700,0.052478134110787174,0
13984,26,12,1893.8,21.520454545454545,706,0.011235955056179775,0
13985,3,22,10020.86,20.87679166666667,664,0.006211180124223602,0
13986,16,1,320.46,24.650769230769228,0,0.0,0
13987,379,2,682.54,14.837826086956522,21,0.0,1
13988,19,8,4757.8,16.12813559322034,605,0.016666666666666666,0
13989,65,5,2026.06,23.558837209302325,497,0.0,0
13990,212,1,311.3,19.45625,0,0.0,1
13991,11,6,852.88,10.400975609756097,131,0.023809523809523808,0
13992,29,3,219.5,19.954545454545453,432,0.0,0
13993,42,19,6775.71,25.960574712643677,693,0.02247191011235955,0
13994,3,6,2274.14,15.36581081081081,144,0.0,0
13995,14,14,3902.0099999999998,16.965260869565217,706,0.03361344537815126,0
13996,385,2,895.76,27.144242424242425,13,0.0,1
13997,518,3,376.46,8.55590909090909,31,0.0,1
13998,446,3,566.7,18.280645161290323,129,0.0,1
13999,9,29,9502.26,20.391115879828327,724,0.018947368421052633,0
14000,210,5,2046.34,41.76204081632653,526,0.057692307692307696,1
14001,45,9,4228.85,41.056796116504856,447,0.009615384615384616,0
14002,133,2,529.73,11.270851063829788,22,0.0,1
14003,732,1,209.41,13.088125,0,0.0,1
14004,42,11,6258.45,25.968672199170125,392,0.0,0
14005,9,5,2874.72,34.22285714285714,206,0.0,0
14006,115,7,2196.67,28.528181818181817,536,0.0,1
14007,512,1,79.48,15.896,0,0.0,1
14008,431,1,509.04,15.9075,0,0.030303030303030304,1
14009,197,3,1099.91,14.863648648648649,264,0.02631578947368421,1
14010,564,2,445.15,18.547916666666666,0,0.14285714285714285,1
14011,479,2,457.82,14.306875,127,0.030303030303030304,1
14012,277,1,328.8,29.89090909090909,0,0.0,1
14013,109,5,1084.57,15.949558823529411,513,0.05555555555555555,1
14014,76,3,1948.21,25.63434210526316,499,0.0,0
14015,52,1,917.34,45.867000000000004,0,0.0,0
14016,161,11,11403.41,25.45404017857143,538,0.0044444444444444444,1
14017,570,1,229.75,16.410714285714285,0,0.0,1
14018,644,1,367.15,28.24230769230769,0,0.0,1
14019,46,3,1421.61,21.539545454545454,91,0.029411764705882353,0
14020,16,4,1249.01,17.347361111111113,512,0.05263157894736842,0
14021,154,7,1716.58,19.07311111111111,437,0.0,1
14022,224,2,792.15,16.854255319148937,261,0.0,1
14023,6,2,584.0699999999999,18.840967741935483,242,0.0,0
14024,121,3,645.74,18.99235294117647,269,0.0,1
14025,464,8,4057.9,40.98888888888889,119,0.019801980198019802,1
14026,470,2,713.11,14.2622,154,0.0,1
14027,60,1,104.82,17.47,0,0.0,0
14028,549,3,10396.5,1155.1666666666667,0,0.3076923076923077,1
14029,62,2,467.66,31.177333333333333,80,0.0,0
14030,17,20,7521.8,9.128398058252428,710,0.004830917874396135,0
14031,6,44,39019.51,52.02601333333334,729,0.029754204398447608,0
14032,1,16,4546.41,19.767,723,0.04564315352697095,0
14033,554,1,109.44,109.44,0,0.0,1
14034,21,3,648.89,7.545232558139535,135,0.033707865168539325,0
14035,28,9,2794.75,19.27413793103448,583,0.02027027027027027,0
14036,284,1,626.65,16.49078947368421,0,0.0,1
14037,175,6,836.95,7.341666666666667,556,0.008695652173913044,1
14038,77,5,3069.88,19.067577639751555,595,0.041666666666666664,0
14039,32,2,267.28,26.727999999999998,542,0.0,0
14040,40,35,12523.81,16.035608194622277,698,0.01761006289308176,0
14041,265,1,141.41,6.733809523809524,0,0.0,1
14042,724,1,431.98,20.570476190476192,0,0.0,1
14043,490,2,302.59999999999997,7.380487804878048,238,0.023809523809523808,1
14044,26,10,3077.7,3.7260290556900726,657,0.0012091898428053204,0
14045,108,16,10986.63,296.93594594594595,591,0.0975609756097561,1
14046,283,1,154.99,11.070714285714287,0,0.0,1
14047,8,14,3968.11,26.105986842105263,668,0.0379746835443038,0
14048,304,3,748.69,5.309858156028369,77,0.020833333333333332,1
14049,16,13,13023.4,12.274646559849199,600,0.02391904323827047,0
14050,31,2,746.36,13.821481481481483,74,0.0,0
14051,0,37,21770.98,68.46220125786164,735,0.03048780487804878,0
14052,19,2,466.66,3.8566942148760335,371,0.0,0
14053,123,4,572.3,63.58888888888888,362,0.0,1
14054,64,1,92.46000000000001,15.410000000000002,0,0.0,0
14055,105,3,1520.96,46.08969696969697,616,0.0,1
14056,0,23,8152.71,7.493299632352941,282,0.01981981981981982,0
14057,23,22,8346.66,18.67261744966443,712,0.015418502202643172,0
14058,462,2,469.19,19.549583333333334,67,0.0,1
14059,266,1,183.6,22.95,0,0.0,1
14060,4,30,8898.24,34.48930232558139,634,0.007692307692307693,0
14061,506,3,917.4300000000001,48.28578947368421,230,0.0,1
14062,9,24,25585.65,75.25191176470588,719,0.014492753623188406,0
14063,437,9,22710.2,567.755,293,0.09090909090909091,1
14064,28,15,3260.24,13.81457627118644,657,0.03278688524590164,0
14065,388,3,891.02,18.18408163265306,42,0.02,1
14066,266,1,152.55,21.792857142857144,0,0.0,1
14067,63,2,374.7,7.2057692307692305,32,0.0,0
14068,319,4,1516.72,14.043703703703704,357,0.009174311926605505,1
14069,514,2,225.81,5.507560975609756,46,0.0,1
14070,684,1,321.6,7.843902439024391,0,0.0,1
14071,3,8,1437.57,4.450681114551084,261,0.02710843373493976,0
14072,666,1,390.85,20.571052631578947,0,0.0,1
14073,31,1,151.04,11.618461538461538,0,0.07142857142857142,0
14074,622,1,219.4,36.56666666666667,0,0.0,1
